 10 
 500 12421 
 141 401 -84 
 141 420 61 
 141 424 -12 
 141 442 81 
 141 445 64 
 141 448 -41 
 141 452 93 
 141 469 37 
 141 479 -17 
 141 492 -61 
 141 494 40 
 141 495 -48 
 142 144 -36 
 142 160 -36 
 142 165 21 
 142 166 -82 
 142 175 15 
 142 196 -59 
 142 197 51 
 142 206 62 
 142 207 -15 
 142 227 10 
 142 228 59 
 142 238 54 
 142 261 -26 
 142 273 -67 
 142 275 -75 
 142 304 64 
 142 305 -59 
 142 307 29 
 142 315 32 
 142 321 23 
 142 322 61 
 142 329 55 
 142 347 -8 
 142 349 -45 
 142 378 33 
 142 404 23 
 142 453 59 
 142 476 31 
 142 482 16 
 142 487 9 
 143 164 22 
 143 172 87 
 143 181 -93 
 143 187 -24 
 143 192 5 
 143 195 -58 
 143 230 6 
 143 233 51 
 143 244 36 
 143 250 -42 
 143 255 -99 
 143 261 -58 
 143 271 -84 
 143 274 59 
 143 293 -88 
 143 299 -42 
 143 301 -37 
 143 311 42 
 143 319 55 
 143 325 69 
 143 337 48 
 143 360 -35 
 143 363 41 
 143 368 34 
 143 373 -76 
 143 374 -99 
 143 376 -97 
 143 408 -35 
 143 410 71 
 143 420 -8 
 143 424 -51 
 143 451 -57 
 143 457 -86 
 143 464 -9 
 143 472 68 
 143 488 40 
 143 498 -32 
 144 155 54 
 144 180 61 
 144 182 9 
 144 202 75 
 144 209 98 
 144 219 -25 
 144 224 78 
 144 242 -5 
 144 251 38 
 144 264 64 
 144 278 48 
 144 281 27 
 144 286 -49 
 144 295 17 
 144 296 -38 
 144 304 -1 
 144 336 35 
 144 340 -27 
 144 346 20 
 144 357 -51 
 144 362 2 
 144 371 72 
 144 388 83 
 144 391 -73 
 144 407 7 
 144 418 -64 
 144 421 -92 
 144 435 -62 
 144 439 39 
 144 446 57 
 144 449 4 
 144 469 39 
 145 147 -5 
 145 165 -86 
 145 194 77 
 145 211 51 
 145 216 -86 
 145 229 89 
 145 247 -20 
 145 277 -70 
 145 281 -54 
 145 284 -3 
 145 293 77 
 145 301 52 
 145 306 47 
 145 314 25 
 145 321 58 
 145 328 27 
 145 335 74 
 145 353 -21 
 145 359 78 
 145 364 -65 
 145 380 44 
 145 390 81 
 145 395 31 
 145 410 -61 
 145 416 82 
 145 421 -39 
 145 424 -37 
 145 431 -36 
 145 453 53 
 145 473 -78 
 145 474 -72 
 145 483 -4 
 145 491 -61 
 145 492 92 
 145 497 -26 
 145 499 -75 
 145 500 7 
 146 163 -35 
 146 165 22 
 146 184 -96 
 146 186 -94 
 146 188 -38 
 146 192 67 
 146 193 -77 
 146 206 -33 
 146 220 33 
 146 232 94 
 146 246 -56 
 146 249 16 
 146 255 59 
 146 260 23 
 146 262 70 
 146 264 -62 
 146 269 -42 
 146 270 69 
 146 283 19 
 146 314 -26 
 146 332 56 
 146 333 86 
 146 334 21 
 146 335 36 
 146 359 19 
 146 362 66 
 146 364 -71 
 146 374 -24 
 146 381 -87 
 146 387 97 
 146 402 -74 
 146 418 1 
 146 421 -4 
 146 447 59 
 146 470 -61 
 146 480 -97 
 146 483 12 
 146 499 -41 
 147 160 76 
 147 170 33 
 147 176 -30 
 147 180 20 
 147 185 93 
 147 199 -84 
 147 233 93 
 147 241 93 
 147 245 24 
 147 249 -6 
 147 259 80 
 147 291 -25 
 147 333 -96 
 147 339 -28 
 147 354 -55 
 147 363 70 
 147 366 -51 
 147 376 18 
 147 399 -25 
 147 402 -97 
 147 416 68 
 147 421 -39 
 147 441 -27 
 147 456 60 
 147 464 -81 
 147 484 -71 
 147 488 68 
 148 162 -21 
 148 164 -1 
 148 187 38 
 148 189 -68 
 148 211 41 
 148 226 -36 
 148 234 86 
 148 244 -40 
 148 251 -1 
 148 274 -34 
 148 277 -8 
 148 284 10 
 148 317 -90 
 148 318 -43 
 148 328 85 
 148 334 -76 
 148 338 -69 
 148 345 6 
 148 348 92 
 148 358 -6 
 148 376 -88 
 148 386 -26 
 148 391 99 
 148 395 22 
 148 397 72 
 148 402 -20 
 148 419 3 
 148 424 -74 
 148 430 1 
 148 435 -33 
 148 441 99 
 148 451 -85 
 148 455 -72 
 148 474 -60 
 148 489 68 
 148 498 22 
 148 499 60 
 149 153 68 
 149 161 -31 
 149 171 -64 
 149 173 1 
 149 174 66 
 149 176 98 
 149 185 6 
 149 224 66 
 149 243 71 
 149 261 83 
 149 265 -54 
 149 267 -95 
 149 271 65 
 149 281 26 
 149 289 55 
 149 301 40 
 149 305 55 
 149 342 -58 
 149 351 -85 
 149 360 11 
 149 367 -66 
 149 368 -16 
 149 370 6 
 149 374 9 
 149 383 -58 
 149 389 47 
 149 426 -90 
 149 436 15 
 149 449 -41 
 149 461 79 
 149 467 -5 
 149 473 25 
 149 480 18 
 149 483 -65 
 149 496 -6 
 150 175 -34 
 150 188 88 
 150 228 31 
 150 234 -31 
 150 240 -58 
 150 245 -38 
 150 250 37 
 150 255 -6 
 150 256 30 
 150 267 -67 
 150 283 86 
 150 286 55 
 150 288 80 
 150 289 22 
 150 318 77 
 150 330 -39 
 150 331 40 
 150 341 49 
 150 344 -84 
 150 357 -46 
 150 358 -12 
 150 370 -39 
 150 373 86 
 150 413 -40 
 150 429 -3 
 150 432 -35 
 150 446 -43 
 150 451 -19 
 150 452 88 
 150 456 7 
 150 460 22 
 150 475 -99 
 150 480 -2 
 150 497 -22 
 151 172 -59 
 151 173 -91 
 151 182 41 
 151 211 72 
 151 221 2 
 151 225 36 
 151 229 89 
 151 242 -31 
 151 256 89 
 151 260 3 
 151 275 -85 
 151 276 39 
 151 282 -13 
 151 286 21 
 151 287 -20 
 151 306 -22 
 151 307 40 
 151 308 25 
 151 317 -96 
 151 320 39 
 151 332 -47 
 151 343 66 
 151 359 6 
 151 363 56 
 151 369 11 
 151 372 18 
 151 378 15 
 151 396 -54 
 151 401 29 
 151 407 -47 
 151 423 56 
 151 424 -26 
 151 442 72 
 151 448 -8 
 151 466 50 
 151 469 -22 
 151 473 -83 
 151 482 58 
 151 489 2 
 151 499 -56 
 152 162 60 
 152 188 55 
 152 190 43 
 152 211 15 
 152 216 -41 
 152 236 4 
 152 244 -94 
 152 247 -7 
 152 248 -33 
 152 249 78 
 152 280 -82 
 152 295 17 
 152 296 18 
 152 299 -16 
 152 330 64 
 152 353 -75 
 152 365 99 
 152 370 -74 
 152 391 39 
 152 398 5 
 152 408 -87 
 152 435 73 
 152 438 53 
 152 453 35 
 152 460 42 
 152 461 -52 
 152 470 -4 
 152 478 -19 
 153 176 78 
 153 177 -46 
 153 180 -48 
 153 183 45 
 153 192 -7 
 153 193 -34 
 153 199 51 
 153 209 4 
 153 228 30 
 153 241 -57 
 153 253 -53 
 153 279 -75 
 153 284 40 
 153 289 42 
 153 294 83 
 153 296 -58 
 153 303 -71 
 153 316 78 
 153 320 -84 
 153 330 25 
 153 347 12 
 153 357 89 
 153 394 -83 
 153 401 16 
 153 431 -46 
 153 444 -3 
 153 446 -58 
 153 455 -96 
 153 460 22 
 154 175 27 
 154 187 64 
 154 197 47 
 154 201 49 
 154 208 58 
 154 210 -46 
 154 212 -67 
 154 213 -40 
 154 214 -46 
 154 217 21 
 154 232 33 
 154 242 81 
 154 245 -81 
 154 261 22 
 154 304 -8 
 154 313 -47 
 154 315 41 
 154 321 48 
 154 334 51 
 154 337 -66 
 154 348 -16 
 154 349 -1 
 154 363 49 
 154 364 26 
 154 375 54 
 154 382 -81 
 154 384 -28 
 154 386 12 
 154 391 31 
 154 402 39 
 154 442 -61 
 154 447 -28 
 154 460 27 
 154 499 -20 
 155 160 5 
 155 170 82 
 155 172 -21 
 155 174 100 
 155 179 7 
 155 191 66 
 155 194 100 
 155 202 16 
 155 206 6 
 155 208 -29 
 155 214 65 
 155 216 21 
 155 221 -38 
 155 223 3 
 155 225 -24 
 155 231 -7 
 155 234 56 
 155 235 58 
 155 241 64 
 155 248 14 
 155 251 45 
 155 252 -25 
 155 254 -96 
 155 270 -95 
 155 281 57 
 155 294 30 
 155 306 6 
 155 307 41 
 155 308 50 
 155 310 -66 
 155 315 47 
 155 318 -61 
 155 320 41 
 155 324 77 
 155 327 61 
 155 330 77 
 155 343 -16 
 155 350 3 
 155 364 84 
 155 370 41 
 155 375 -20 
 155 410 -87 
 155 416 17 
 155 422 -88 
 155 424 42 
 155 426 75 
 155 430 97 
 155 452 98 
 155 455 -65 
 155 466 96 
 155 489 8 
 156 167 -7 
 156 178 -71 
 156 191 78 
 156 195 -75 
 156 208 83 
 156 209 -33 
 156 214 -34 
 156 263 92 
 156 271 -72 
 156 276 65 
 156 278 15 
 156 284 -40 
 156 286 28 
 156 289 -64 
 156 300 -32 
 156 334 34 
 156 335 -81 
 156 336 87 
 156 337 28 
 156 344 6 
 156 347 7 
 156 349 37 
 156 364 66 
 156 369 45 
 156 375 47 
 156 386 -10 
 156 391 -78 
 156 393 -98 
 156 399 61 
 156 410 87 
 156 412 83 
 156 420 84 
 156 426 82 
 156 428 -45 
 156 432 -80 
 156 441 -82 
 156 457 -50 
 156 459 10 
 156 465 -65 
 156 468 77 
 156 476 -50 
 156 479 75 
 156 483 93 
 156 486 -90 
 156 491 -5 
 156 494 -37 
 156 497 42 
 157 184 -9 
 157 188 3 
 157 198 -59 
 157 220 15 
 157 225 -61 
 157 229 41 
 157 234 83 
 157 241 -23 
 157 246 -19 
 157 248 -83 
 157 256 -30 
 157 268 49 
 157 289 -42 
 157 292 -86 
 157 295 57 
 157 311 -99 
 157 321 -89 
 157 326 -96 
 157 333 39 
 157 358 8 
 157 373 75 
 157 375 84 
 157 379 -55 
 157 382 98 
 157 388 -7 
 157 393 77 
 157 394 -94 
 157 426 5 
 157 444 -82 
 157 448 -41 
 157 449 -34 
 157 454 -73 
 157 459 91 
 157 471 -87 
 157 476 -27 
 157 487 19 
 157 495 100 
 157 498 -51 
 158 161 67 
 158 171 30 
 158 193 -92 
 158 197 -88 
 158 223 45 
 158 239 64 
 158 274 -84 
 158 283 65 
 158 294 66 
 158 295 64 
 158 315 23 
 158 343 14 
 158 350 -43 
 158 390 -33 
 158 417 -55 
 158 419 76 
 158 425 45 
 158 456 75 
 158 476 -99 
 158 484 -58 
 158 499 -97 
 159 163 86 
 159 191 53 
 159 192 -9 
 159 202 -85 
 159 218 -94 
 159 220 12 
 159 231 -67 
 159 234 -94 
 159 245 -46 
 159 249 -47 
 159 250 10 
 159 263 -63 
 159 268 -77 
 159 277 60 
 159 281 49 
 159 331 -70 
 159 333 10 
 159 339 64 
 159 344 -15 
 159 374 66 
 159 386 95 
 159 404 -32 
 159 412 100 
 159 421 64 
 159 426 -66 
 159 443 41 
 159 444 29 
 159 456 30 
 159 461 -90 
 159 467 -30 
 159 470 -76 
 159 472 11 
 159 474 80 
 159 498 4 
 160 163 -38 
 160 179 63 
 160 200 79 
 160 205 3 
 160 212 39 
 160 233 -55 
 160 247 -71 
 160 268 90 
 160 273 79 
 160 275 89 
 160 296 -53 
 160 332 89 
 160 339 80 
 160 340 -59 
 160 351 30 
 160 364 28 
 160 367 -96 
 160 371 29 
 160 384 79 
 160 386 29 
 160 400 16 
 160 412 -13 
 160 431 63 
 160 434 -90 
 160 440 -89 
 160 443 -30 
 160 444 -56 
 160 456 63 
 160 457 91 
 160 459 18 
 160 466 -50 
 160 470 78 
 160 477 26 
 160 493 -2 
 161 182 -75 
 161 192 88 
 161 202 -70 
 161 212 57 
 161 215 61 
 161 224 -4 
 161 227 8 
 161 237 -67 
 161 243 -23 
 161 268 63 
 161 274 -18 
 161 276 -57 
 161 311 96 
 161 342 29 
 161 345 -74 
 161 357 45 
 161 358 38 
 161 380 -35 
 161 409 88 
 161 412 -62 
 161 421 36 
 161 424 -17 
 161 441 -95 
 161 453 -91 
 161 460 55 
 161 462 24 
 161 486 -54 
 161 489 -36 
 161 490 79 
 161 494 87 
 161 498 66 
 162 169 24 
 162 171 29 
 162 172 -17 
 162 191 -82 
 162 196 14 
 162 203 -17 
 162 204 -20 
 162 238 -75 
 162 248 -36 
 162 254 45 
 162 264 87 
 162 290 11 
 162 297 -58 
 162 313 -31 
 162 323 82 
 162 325 -47 
 162 328 -90 
 162 333 -51 
 162 369 91 
 162 388 -17 
 162 410 53 
 162 434 81 
 162 450 81 
 162 461 73 
 162 464 -9 
 162 473 38 
 163 182 96 
 163 197 96 
 163 203 -35 
 163 211 -26 
 163 219 51 
 163 223 77 
 163 225 -56 
 163 239 -57 
 163 240 -53 
 163 245 3 
 163 248 -84 
 163 255 78 
 163 275 -31 
 163 297 -55 
 163 305 -81 
 163 315 -2 
 163 329 16 
 163 358 -67 
 163 362 33 
 163 367 -16 
 163 393 -59 
 163 396 64 
 163 430 -29 
 163 445 90 
 163 446 25 
 163 465 -91 
 163 495 36 
 164 178 -97 
 164 185 -5 
 164 211 -66 
 164 213 6 
 164 225 30 
 164 255 -24 
 164 257 -10 
 164 276 -47 
 164 278 56 
 164 285 -31 
 164 288 -73 
 164 317 -54 
 164 319 10 
 164 322 -68 
 164 328 72 
 164 335 40 
 164 344 55 
 164 354 -96 
 164 359 -31 
 164 366 82 
 164 375 46 
 164 386 60 
 164 404 25 
 164 405 57 
 164 416 49 
 164 423 70 
 164 461 -38 
 164 477 52 
 164 491 -87 
 164 493 -12 
 164 498 88 
 165 182 -18 
 165 202 -32 
 165 205 -7 
 165 208 85 
 165 216 39 
 165 218 53 
 165 222 62 
 165 231 -66 
 165 240 83 
 165 255 42 
 165 256 47 
 165 271 73 
 165 288 -44 
 165 307 13 
 165 309 -26 
 165 312 83 
 165 322 98 
 165 326 -43 
 165 330 -9 
 165 331 -56 
 165 334 22 
 165 337 84 
 165 350 29 
 165 354 -54 
 165 363 87 
 165 366 -97 
 165 368 -82 
 165 376 -94 
 165 378 73 
 165 381 -36 
 165 424 36 
 165 447 -24 
 165 459 63 
 165 473 -48 
 165 475 91 
 166 169 -11 
 166 173 26 
 166 176 97 
 166 177 -70 
 166 181 45 
 166 192 48 
 166 218 -26 
 166 258 -45 
 166 269 -92 
 166 283 4 
 166 284 -29 
 166 285 40 
 166 288 18 
 166 295 -61 
 166 302 9 
 166 312 -35 
 166 315 31 
 166 320 82 
 166 332 75 
 166 337 -77 
 166 359 34 
 166 376 41 
 166 377 68 
 166 380 -69 
 166 381 -84 
 166 401 -84 
 166 424 -7 
 166 440 23 
 166 441 -86 
 166 463 -89 
 166 482 86 
 166 499 -44 
 167 167 56 
 167 184 76 
 167 202 -67 
 167 211 -31 
 167 212 -11 
 167 215 -73 
 167 234 -88 
 167 243 80 
 167 248 -34 
 167 259 45 
 167 262 -5 
 167 271 43 
 167 293 48 
 167 299 8 
 167 301 87 
 167 315 -52 
 167 318 8 
 167 326 -84 
 167 335 -98 
 167 344 -7 
 167 348 21 
 167 357 -44 
 167 366 86 
 167 368 -74 
 167 370 -36 
 167 374 41 
 167 375 -98 
 167 382 96 
 167 389 -47 
 167 424 -82 
 167 429 9 
 167 438 19 
 167 439 -45 
 167 449 -12 
 167 454 -44 
 167 484 -74 
 167 487 -81 
 167 492 -31 
 167 496 -23 
 167 497 -72 
 167 498 98 
 167 499 -98 
 168 188 -65 
 168 195 96 
 168 196 62 
 168 197 -40 
 168 206 -38 
 168 208 24 
 168 215 72 
 168 216 -85 
 168 226 -94 
 168 228 -78 
 168 234 -23 
 168 238 -20 
 168 246 -77 
 168 258 -79 
 168 259 91 
 168 314 -9 
 168 318 -98 
 168 321 38 
 168 322 30 
 168 330 16 
 168 372 68 
 168 385 -77 
 168 406 -53 
 168 431 -5 
 168 452 76 
 168 456 -56 
 168 461 64 
 168 469 66 
 168 487 99 
 168 499 66 
 169 172 99 
 169 191 96 
 169 195 -8 
 169 200 39 
 169 214 85 
 169 223 28 
 169 240 29 
 169 262 48 
 169 282 71 
 169 293 24 
 169 295 -58 
 169 300 43 
 169 302 96 
 169 321 -20 
 169 352 79 
 169 358 10 
 169 388 -41 
 169 421 -85 
 169 426 64 
 169 443 97 
 169 447 -48 
 169 451 12 
 169 463 23 
 169 480 89 
 169 482 -11 
 169 487 76 
 169 488 -93 
 169 491 -50 
 170 171 28 
 170 185 -60 
 170 190 -54 
 170 194 25 
 170 196 3 
 170 243 -90 
 170 250 85 
 170 251 -20 
 170 252 -14 
 170 262 -12 
 170 277 82 
 170 284 -62 
 170 316 38 
 170 325 13 
 170 330 -77 
 170 366 89 
 170 393 -72 
 170 407 -72 
 170 417 77 
 170 424 74 
 170 426 14 
 170 466 -6 
 170 477 -77 
 170 482 79 
 171 184 48 
 171 214 -80 
 171 227 4 
 171 229 10 
 171 240 -99 
 171 259 -66 
 171 274 6 
 171 279 43 
 171 282 -33 
 171 293 -85 
 171 295 -1 
 171 304 58 
 171 312 99 
 171 322 60 
 171 331 86 
 171 336 82 
 171 350 -2 
 171 383 -16 
 171 392 -34 
 171 427 -18 
 171 446 36 
 171 448 12 
 171 459 5 
 171 460 -82 
 171 465 87 
 171 468 -71 
 171 469 56 
 171 479 -41 
 171 481 29 
 171 484 -65 
 171 486 -55 
 171 487 -22 
 172 172 -92 
 172 177 -88 
 172 181 97 
 172 185 -51 
 172 215 -42 
 172 243 95 
 172 245 38 
 172 248 -95 
 172 257 -18 
 172 265 -13 
 172 290 -82 
 172 299 94 
 172 300 -73 
 172 313 7 
 172 328 44 
 172 334 -84 
 172 357 -74 
 172 366 1 
 172 374 70 
 172 376 -81 
 172 377 -13 
 172 383 -90 
 172 401 43 
 172 403 62 
 172 464 100 
 172 468 -96 
 172 489 94 
 172 490 8 
 173 190 90 
 173 193 32 
 173 222 -5 
 173 224 -71 
 173 230 50 
 173 231 25 
 173 232 -42 
 173 235 74 
 173 236 -9 
 173 259 -26 
 173 261 -42 
 173 298 -75 
 173 301 -40 
 173 315 -61 
 173 318 -35 
 173 319 98 
 173 320 14 
 173 323 67 
 173 330 4 
 173 338 27 
 173 344 44 
 173 346 16 
 173 412 -60 
 173 413 15 
 173 432 -16 
 173 435 -79 
 173 445 -38 
 173 447 52 
 173 450 -29 
 173 463 -51 
 173 470 88 
 173 487 -19 
 173 490 73 
 174 176 -73 
 174 195 -72 
 174 199 58 
 174 218 27 
 174 220 -34 
 174 237 63 
 174 240 32 
 174 244 -67 
 174 249 98 
 174 253 63 
 174 255 -12 
 174 261 13 
 174 263 -23 
 174 266 -93 
 174 268 62 
 174 290 -56 
 174 293 -16 
 174 294 91 
 174 297 76 
 174 300 -10 
 174 317 77 
 174 321 -64 
 174 325 -21 
 174 333 -88 
 174 353 -62 
 174 364 35 
 174 371 84 
 174 405 77 
 174 415 -93 
 174 418 -97 
 174 421 -45 
 174 422 1 
 174 436 81 
 174 487 4 
 174 488 27 
 174 492 1 
 174 496 34 
 175 198 21 
 175 202 25 
 175 215 45 
 175 221 -59 
 175 232 -99 
 175 234 -59 
 175 245 55 
 175 250 33 
 175 256 -74 
 175 260 41 
 175 282 98 
 175 285 23 
 175 298 33 
 175 302 8 
 175 309 -97 
 175 314 -90 
 175 328 36 
 175 338 -94 
 175 345 -87 
 175 348 20 
 175 354 58 
 175 356 23 
 175 359 67 
 175 373 -24 
 175 384 -85 
 175 388 -15 
 175 390 72 
 175 397 -31 
 175 398 -36 
 175 400 76 
 175 414 8 
 175 415 83 
 175 440 -60 
 175 442 -85 
 175 449 -44 
 175 474 -68 
 175 490 -26 
 175 491 70 
 175 492 -15 
 176 216 88 
 176 230 36 
 176 238 -8 
 176 242 -39 
 176 249 56 
 176 250 65 
 176 264 -50 
 176 285 -47 
 176 295 11 
 176 313 -49 
 176 316 -74 
 176 317 21 
 176 319 1 
 176 336 79 
 176 338 -30 
 176 341 64 
 176 351 60 
 176 360 -62 
 176 367 6 
 176 378 90 
 176 383 -4 
 176 397 62 
 176 399 92 
 176 400 -71 
 176 404 -82 
 176 405 27 
 176 422 -59 
 176 427 1 
 176 450 81 
 176 454 -95 
 176 457 24 
 176 458 -80 
 176 468 -68 
 176 472 35 
 176 473 50 
 176 476 -89 
 176 477 -57 
 176 480 -12 
 176 485 28 
 177 179 68 
 177 209 -78 
 177 227 59 
 177 236 48 
 177 246 68 
 177 250 -10 
 177 264 45 
 177 265 -82 
 177 274 -30 
 177 283 18 
 177 307 50 
 177 321 17 
 177 322 41 
 177 375 -40 
 177 379 7 
 177 404 -23 
 177 408 -27 
 177 411 71 
 177 412 -60 
 177 416 -60 
 177 422 -74 
 177 449 93 
 177 450 17 
 177 486 -10 
 178 183 68 
 178 188 62 
 178 190 43 
 178 194 -21 
 178 200 31 
 178 202 -29 
 178 204 78 
 178 236 -83 
 178 242 94 
 178 250 36 
 178 265 -5 
 178 285 5 
 178 289 -77 
 178 293 11 
 178 306 -17 
 178 307 -11 
 178 308 -71 
 178 309 -96 
 178 322 -81 
 178 329 -80 
 178 336 85 
 178 347 -92 
 178 350 92 
 178 360 -27 
 178 373 -77 
 178 375 76 
 178 405 -60 
 178 436 97 
 178 442 32 
 178 445 -29 
 178 447 -97 
 178 448 28 
 178 449 -74 
 178 460 -58 
 178 469 -89 
 178 472 -34 
 178 477 -46 
 178 495 34 
 179 180 81 
 179 183 -84 
 179 193 -75 
 179 194 -94 
 179 200 -82 
 179 204 -49 
 179 212 -14 
 179 225 -25 
 179 226 35 
 179 228 -32 
 179 232 -83 
 179 253 -78 
 179 257 53 
 179 274 -30 
 179 282 100 
 179 284 -69 
 179 289 77 
 179 293 98 
 179 299 99 
 179 305 45 
 179 322 16 
 179 346 -75 
 179 351 75 
 179 352 -84 
 179 354 32 
 179 361 83 
 179 365 25 
 179 371 -73 
 179 383 76 
 179 385 -64 
 179 402 96 
 179 413 24 
 179 423 22 
 179 433 -93 
 179 463 80 
 179 467 50 
 179 486 -63 
 179 499 98 
 180 180 67 
 180 188 -46 
 180 208 -58 
 180 221 38 
 180 231 94 
 180 258 -39 
 180 265 -46 
 180 266 7 
 180 268 98 
 180 274 23 
 180 287 13 
 180 291 77 
 180 328 -15 
 180 333 -20 
 180 337 -48 
 180 338 2 
 180 341 15 
 180 364 35 
 180 377 -59 
 180 380 -65 
 180 381 -47 
 180 383 29 
 180 388 -98 
 180 398 -92 
 180 411 70 
 180 412 -29 
 180 421 86 
 180 424 -83 
 180 426 54 
 180 427 50 
 180 438 92 
 180 467 -35 
 180 472 -88 
 180 473 22 
 180 474 68 
 180 486 62 
 180 488 -41 
 180 489 -22 
 180 490 4 
 181 206 73 
 181 216 -80 
 181 225 32 
 181 230 36 
 181 232 -77 
 181 234 92 
 181 235 57 
 181 238 15 
 181 250 90 
 181 255 100 
 181 270 -57 
 181 273 24 
 181 286 99 
 181 293 81 
 181 295 -32 
 181 312 24 
 181 318 -69 
 181 328 -28 
 181 330 87 
 181 331 22 
 181 338 -44 
 181 346 81 
 181 349 -46 
 181 351 -62 
 181 355 -54 
 181 372 27 
 181 378 8 
 181 386 64 
 181 390 78 
 181 417 -61 
 181 440 33 
 181 441 43 
 181 450 95 
 181 462 -57 
 181 463 17 
 181 464 -47 
 181 468 -1 
 181 469 -12 
 181 478 13 
 181 485 93 
 181 494 53 
 181 500 -2 
 182 182 27 
 182 194 23 
 182 211 -33 
 182 214 1 
 182 219 -52 
 182 253 -5 
 182 264 9 
 182 268 52 
 182 278 -41 
 182 280 -76 
 182 285 57 
 182 287 97 
 182 289 83 
 182 291 34 
 182 311 13 
 182 312 -96 
 182 333 -91 
 182 340 -24 
 182 344 -99 
 182 358 -88 
 182 362 43 
 182 371 -22 
 182 393 100 
 182 407 -99 
 182 411 33 
 182 413 -73 
 182 420 -33 
 182 438 -62 
 182 477 -59 
 183 218 100 
 183 231 11 
 183 245 -71 
 183 259 -9 
 183 261 34 
 183 278 81 
 183 282 17 
 183 284 -61 
 183 285 71 
 183 286 -32 
 183 291 -13 
 183 292 -21 
 183 317 24 
 183 325 18 
 183 326 -53 
 183 328 67 
 183 333 -10 
 183 338 54 
 183 339 51 
 183 342 91 
 183 343 -69 
 183 346 92 
 183 348 -14 
 183 381 -14 
 183 391 -77 
 183 393 42 
 183 408 -47 
 183 411 54 
 183 415 46 
 183 430 -44 
 183 441 50 
 183 452 44 
 183 458 72 
 183 459 -54 
 183 491 79 
 184 190 -55 
 184 196 81 
 184 198 42 
 184 203 4 
 184 208 31 
 184 217 -56 
 184 236 -14 
 184 242 79 
 184 271 -12 
 184 281 -47 
 184 289 -28 
 184 306 93 
 184 307 -66 
 184 310 -92 
 184 328 -23 
 184 351 34 
 184 362 -10 
 184 380 -42 
 184 406 -45 
 184 409 -10 
 184 413 -98 
 184 467 35 
 185 185 64 
 185 189 2 
 185 206 -40 
 185 260 -7 
 185 264 -91 
 185 273 -46 
 185 294 13 
 185 325 -96 
 185 335 10 
 185 340 -19 
 185 356 -12 
 185 367 -85 
 185 368 -57 
 185 380 47 
 185 382 -41 
 185 383 65 
 185 391 60 
 185 396 6 
 185 397 42 
 185 406 -61 
 185 408 38 
 185 419 -66 
 185 423 42 
 185 431 93 
 185 436 -63 
 185 443 -62 
 185 449 -39 
 185 469 -27 
 185 472 43 
 185 475 32 
 185 490 3 
 186 193 -83 
 186 196 57 
 186 198 9 
 186 202 -24 
 186 203 -56 
 186 250 -34 
 186 252 47 
 186 257 15 
 186 258 -95 
 186 262 23 
 186 274 -42 
 186 285 -34 
 186 286 38 
 186 297 -57 
 186 300 -39 
 186 302 91 
 186 306 65 
 186 315 -63 
 186 326 -12 
 186 347 93 
 186 353 -91 
 186 355 -12 
 186 356 37 
 186 374 33 
 186 377 3 
 186 380 -67 
 186 415 67 
 186 416 -69 
 186 418 -12 
 186 419 24 
 186 429 -56 
 186 444 5 
 186 450 -62 
 186 464 65 
 186 467 -2 
 186 469 -48 
 186 470 -96 
 186 476 55 
 186 490 -62 
 187 197 45 
 187 213 -21 
 187 226 52 
 187 240 -70 
 187 254 99 
 187 255 89 
 187 256 -93 
 187 259 -51 
 187 267 71 
 187 286 22 
 187 298 10 
 187 303 21 
 187 304 79 
 187 317 -93 
 187 353 -69 
 187 356 39 
 187 360 -21 
 187 362 51 
 187 366 78 
 187 378 -5 
 187 382 64 
 187 383 -34 
 187 390 -24 
 187 394 -21 
 187 413 77 
 187 416 67 
 187 420 -12 
 187 434 87 
 187 444 80 
 187 448 47 
 187 456 -96 
 187 470 30 
 187 490 62 
 188 188 65 
 188 206 36 
 188 220 69 
 188 236 -64 
 188 265 62 
 188 267 54 
 188 299 -59 
 188 341 76 
 188 360 12 
 188 369 55 
 188 377 -65 
 188 381 -83 
 188 389 90 
 188 390 94 
 188 403 47 
 188 405 -46 
 188 419 42 
 188 426 25 
 188 429 -13 
 188 432 -68 
 188 441 95 
 188 456 -32 
 188 461 -47 
 188 473 -72 
 188 481 1 
 188 487 -62 
 188 490 99 
 188 493 91 
 188 499 70 
 189 192 -32 
 189 237 49 
 189 239 72 
 189 241 81 
 189 261 -53 
 189 300 39 
 189 321 -36 
 189 338 56 
 189 347 57 
 189 363 -2 
 189 364 16 
 189 368 -2 
 189 374 46 
 189 383 -29 
 189 393 -23 
 189 395 29 
 189 412 94 
 189 421 28 
 189 490 -12 
 189 491 61 
 189 494 -16 
 189 496 38 
 190 195 9 
 190 207 -76 
 190 214 32 
 190 215 -30 
 190 221 -12 
 190 227 -10 
 190 228 61 
 190 229 -26 
 190 239 -17 
 190 251 -55 
 190 258 -35 
 190 263 -29 
 190 276 100 
 190 278 -51 
 190 281 83 
 190 317 -2 
 190 324 -62 
 190 342 -16 
 190 349 7 
 190 352 -54 
 190 362 -82 
 190 364 39 
 190 365 32 
 190 370 11 
 190 372 -83 
 190 382 6 
 190 387 23 
 190 388 74 
 190 391 -72 
 190 396 -26 
 190 403 -1 
 190 407 -38 
 190 409 90 
 190 453 5 
 190 461 8 
 190 464 71 
 190 472 -87 
 190 473 18 
 190 474 -77 
 190 482 17 
